Index,Time,ax,ay,(((drivers.opticalFlow).processedMessage).payload).distance,(((drivers.opticalFlow).processedMessage).payload).optical_flow_vel_x,(((drivers.opticalFlow).processedMessage).payload).optical_flow_vel_y,(initPos).x,(initPos).y,(((drivers.opticalFlow).processedMessage).payload).optical_flow_quality,(computedVelocity).x,(computedVelocity).y
212,2.120020,-0.000778382237,-0.0257127713,104,-20,0,0.00244680536,-0.00363519811,59,-0.0208000001,0
213,2.130021,-0.0127493907,0.0293538682,104,-20,0,0.00223880494,-0.00363519811,59,-0.0208000001,0
214,2.140028,-0.0151435928,-0.0281069726,104,60,0,0.00236360473,-0.00363519811,59,0.062400002,0
215,2.149997,0.0207694322,-0.020924367,104,60,0,0.0028628048,-0.00363519811,59,0.062400002,0
216,2.160023,-0.00556678558,-0.00655915774,104,0,-20,0.00336200488,-0.00367679819,65,0,-0.0208000001
217,2.170022,0.0111926263,0.00541185075,104,0,-20,0.00336200488,-0.00388479861,65,0,-0.0208000001
218,2.180018,-0.0247203987,0.0221712627,104,20,20,0.00340360496,-0.0040095984,65,0.0208000001,0.0208000001
219,2.190023,0.0016158194,0.0365364738,104,20,20,0.00361160538,-0.00380159845,65,0.0208000001,0.0208000001
220,2.200020,-0.0319030061,-0.00416495604,104,0,0,0.00377800572,-0.00363519811,65,0,0
221,2.210025,0.0231636353,-0.0137417624,104,0,0,0.00377800572,-0.00363519811,65,0,0
222,2.220019,-0.017537795,0.0245654639,105,-20,-20,0.00373600563,-0.0036771982,65,-0.0209999997,-0.0209999997
223,2.230023,0.00401002122,-0.0376837812,105,-20,-20,0.0035260052,-0.00388719863,65,-0.0209999997,-0.0209999997
224,2.240021,-0.017537795,0.026959667,104,0,0,0.00335800485,-0.00405519828,65,0,0
225,2.250024,0.0016158194,0.0556900874,104,0,0,0.00335800485,-0.00405519828,65,0,0
226,2.260021,0.0255578365,0.00541185075,104,0,0,0.00335800485,-0.00405519828,60,0,0
227,2.270024,-0.000778382237,-0.00416495604,104,0,0,0.00335800485,-0.00405519828,60,0,0
228,2.280025,-0.0510566197,0.026959667,104,0,0,0.00335800485,-0.00405519828,60,0,0
229,2.290016,0.0016158194,0.00541185075,104,0,0,0.00335800485,-0.00405519828,60,0,0
230,2.300023,-0.00317258388,-0.0137417624,103,0,0,0.00335800485,-0.00405519828,66,0,0
231,2.310019,-0.00556678558,0.0389306732,103,0,0,0.00335800485,-0.00405519828,66,0,0
232,2.320021,0.0231636353,-0.0137417624,106,40,0,0.00344280479,-0.00405519828,66,0.0423999988,0
233,2.330021,0.0111926263,0.0245654639,106,40,0,0.00386680453,-0.00405519828,66,0.0423999988,0
234,2.340035,0.00401002122,-0.020924367,104,-20,0,0.00416440517,-0.00405519828,72,-0.0208000001,0
235,2.350020,-0.0103551894,0.0389306732,104,-20,0,0.00395640591,-0.00405519828,72,-0.0208000001,0
236,2.360024,-0.0414798111,-0.020924367,107,0,-20,0.00379000581,-0.00409799814,65,0,-0.0214000009
237,2.370021,0.030346239,-0.0376837812,107,0,-20,0.00379000581,-0.00431199744,65,0,-0.0214000009
238,2.380017,0.0159810297,-0.0137417624,103,0,0,0.00379000581,-0.00448319688,65,0,0
239,2.390019,0.0279520378,0.00301764905,103,0,0,0.00379000581,-0.00448319688,65,0,0
240,2.400021,0.0207694322,-0.00895335898,105,20,0,0.0038320059,-0.00448319688,66,0.0209999997,0
241,2.410018,0.00640422292,0.0125944559,105,20,0,0.00404200563,-0.00448319688,66,0.0209999997,0
242,2.420021,0.0016158194,-0.0113475611,104,0,0,0.00421000505,-0.00448319688,64,0,0
243,2.430021,0.00401002122,0.00780605245,104,0,0,0.00421000505,-0.00448319688,64,0,0
244,2.440024,-0.00317258388,0.00541185075,104,20,0,0.0042516049,-0.00448319688,64,0.0208000001,0
245,2.450021,-0.0366914086,0.014988658,104,20,0,0.00445960416,-0.00448319688,64,0.0208000001,0
246,2.460017,0.0016158194,-0.00895335898,103,0,0,0.00462600356,-0.00448319688,63,0,0
247,2.470024,0.0231636353,-0.00416495604,103,0,0,0.00462600356,-0.00448319688,63,0,0
248,2.480021,0.00640422292,-0.0376837812,104,0,0,0.00462600356,-0.00448319688,69,0,0
249,2.490025,-0.017537795,0.0317480713,104,0,0,0.00462600356,-0.00448319688,69,0,0
250,2.500021,0.00401002122,0.0173828602,104,0,0,0.00462600356,-0.00448319688,68,0,0
251,2.510025,0.0135868276,-0.0352895781,104,0,0,0.00462600356,-0.00448319688,68,0,0
